Date,BoardNo,SpotPrice,FuturePrice
0,0,2214,-1
0,0,2208,-1
0,0,2216,-1
0,0,2233,-1
0,0,2291,-1
0,0,2367,-1
0,0,2362,-1
0,0,2351,-1
0,0,2244,-1
0,0,2234,-1
0,0,2209,-1
0,0,2212,-1
0,0,2207,-1
0,0,2214,-1
0,0,2254,-1
0,0,2252,-1
0,0,2271,-1
0,0,2280,-1
0,0,2261,-1
0,0,2277,-1
0,0,2271,-1
0,0,2261,-1
0,0,2288,-1
0,0,2316,-1
0,0,2306,-1
0,0,2316,-1
0,0,2328,-1
0,0,2291,-1
0,0,2283,-1
0,0,2274,-1
0,0,2261,-1
0,0,2217,-1
0,0,2206,-1
0,0,2245,-1
0,0,2286,-1
0,0,2276,-1
0,0,2288,-1
0,0,2277,-1
0,0,2310,-1
0,0,2322,-1
0,0,2333,-1
0,0,2351,-1
0,0,2330,-1
0,0,2278,-1
0,0,2281,-1
0,0,2281,-1
0,0,2292,-1
0,0,2284,-1
0,0,2287,-1
0,0,2307,-1
0,0,2339,-1
0,0,2339,-1
0,0,2325,-1
0,0,2325,-1
0,0,2302,-1
0,0,2270,-1
0,0,2285,-1
0,0,2293,-1
0,0,2300,-1
0,0,2337,-1
0,0,2345,-1
0,0,2346,-1
0,0,2322,-1
0,0,2323,-1
0,0,2316,-1
0,0,2301,-1
0,0,2295,-1
0,0,2245,-1
0,0,2267,-1
0,0,2285,-1
0,0,2312,-1
0,0,2302,-1
0,0,2288,-1
0,0,2287,-1
0,0,2317,-1
0,0,2336,-1
0,0,2331,-1
0,0,2362,-1
0,0,2386,-1
0,0,2388,-1
0,0,2392,-1
0,0,2411,-1
0,0,2463,-1
0,0,2444,-1
0,0,2424,-1
0,0,2427,-1
0,0,2420,-1
0,0,2431,-1
0,0,2418,-1
0,0,2413,-1
0,0,2388,-1
0,0,2438,-1
0,0,2465,-1
0,0,2492,-1
0,0,2498,-1
0,0,2504,-1
0,0,2518,-1
0,0,2505,-1
0,0,2507,-1
0,0,2636,-1
0,0,2635,-1
0,0,2612,-1
0,0,2601,-1
0,0,2581,-1
0,0,2533,-1
0,0,2513,-1
0,0,2530,-1
0,0,2545,-1
0,0,2529,-1
0,0,2527,-1
0,0,2511,-1
0,0,2488,-1
0,0,2481,-1
0,0,2489,-1
0,0,2498,-1
0,0,2490,-1
0,0,2505,-1
0,0,2536,-1
0,0,2547,-1
0,0,2541,-1
0,0,2513,-1
0,0,2522,-1
0,0,2542,-1
0,0,2563,-1
0,0,2538,-1
0,0,2529,-1
0,0,2537,-1
0,0,2524,-1
0,0,2513,-1
0,0,2491,-1
0,0,2477,-1
0,0,2459,-1
0,0,2459,-1
0,0,2470,-1
0,0,2466,-1
0,0,2440,-1
0,0,2434,-1
0,0,2447,-1
0,0,2452,-1
0,0,2431,-1
0,0,2422,-1
0,0,2430,-1
0,0,2404,-1
0,0,2414,-1
0,0,2392,-1
0,0,2408,-1
0,0,2391,-1
0,0,2399,-1
0,0,2418,-1
0,0,2435,-1
0,0,2459,-1
0,0,2488,-1
0,0,2492,-1
0,0,2508,-1
0,0,2522,-1
0,0,2546,-1
0,0,2536,-1
0,0,2557,-1
0,0,2577,-1
0,0,2570,-1
0,0,2561,-1
0,0,2553,-1
0,0,2573,-1
0,0,2560,-1
0,0,2588,-1
0,0,2593,-1
0,0,2599,-1
0,0,2594,-1
0,0,2600,-1
0,0,2608,-1
0,0,2622,-1
0,0,2624,-1
0,0,2621,-1
0,0,2649,-1
0,0,2662,-1
0,0,2679,-1
0,0,2688,-1
0,0,2695,-1
0,0,2680,-1
0,0,2655,-1
0,0,2643,-1
0,0,2634,-1
0,0,2654,-1
0,0,2623,-1
0,0,2610,-1
0,0,2586,-1
0,0,2594,-1
0,0,2662,-1
0,0,2670,-1
0,0,2646,-1
0,0,2651,-1
0,0,2660,-1
0,0,2658,-1
0,0,2635,-1
0,0,2627,-1
0,0,2608,-1
0,0,2629,-1
0,0,2636,-1
0,0,2634,-1
0,0,2652,-1
0,0,2640,-1
0,0,2668,-1
0,0,2676,-1
0,0,2672,-1
0,0,2668,-1
0,0,2661,-1
0,0,2679,-1
0,0,2717,-1
0,0,2732,-1
0,0,2744,-1
0,0,2725,-1
0,0,2744,-1
0,0,2753,-1
0,0,2753,-1
0,0,2773,-1
0,0,2794,-1
0,0,2782,-1
0,0,2802,-1
0,0,2792,-1
0,0,2784,-1
0,0,2785,-1
0,0,2771,-1
0,0,2768,-1
0,0,2753,-1
0,0,2759,-1
0,0,2726,-1
0,0,2728,-1
0,0,2715,-1
0,0,2719,-1
0,0,2691,-1
0,0,2685,-1
0,0,2653,-1
0,0,2639,-1
0,0,2652,-1
0,0,2643,-1
0,0,2596,-1
0,0,2593,-1
0,0,2565,-1
0,0,2583,-1
0,0,2612,-1
0,0,2601,-1
0,0,2602,-1
0,0,2604,-1
0,0,2623,-1
0,0,2631,-1
0,0,2640,-1
0,0,2613,-1
0,0,2586,-1
0,0,2597,-1
0,0,2596,-1
0,0,2612,-1
0,0,2620,-1
0,0,2639,-1
0,0,2634,-1
0,0,2627,-1
0,0,2634,-1
0,0,2634,-1
0,0,2659,-1
0,0,2664,-1
0,0,2648,-1
0,0,2618,-1
0,0,2618,-1
0,0,2606,-1
0,0,2588,-1
0,0,2568,-1
0,0,2567,-1
0,0,2575,-1
0,0,2573,-1
0,0,2593,-1
0,0,2580,-1
0,0,2573,-1
0,0,2603,-1
0,0,2610,-1
0,0,2607,-1
0,0,2633,-1
0,0,2685,-1
0,0,2679,-1
0,0,2683,-1
0,0,2666,-1
0,0,2662,-1
0,0,2690,-1
0,0,2710,-1
0,0,2730,-1
0,0,2743,-1
0,0,2737,-1
0,0,2741,-1
0,0,2715,-1
0,0,2694,-1
0,0,2691,-1
0,0,2673,-1
0,0,2662,-1
0,0,2668,-1
0,0,2678,-1
0,0,2721,-1
0,0,2724,-1
0,0,2725,-1
0,0,2737,-1
0,0,2708,-1
0,0,2688,-1
0,0,2659,-1
0,0,2650,-1
0,0,2634,-1
0,0,2634,-1
0,0,2648,-1
0,0,2643,-1
0,0,2621,-1
0,0,2629,-1
0,0,2627,-1
0,0,2664,-1
0,0,2648,-1
0,0,2671,-1
0,0,2664,-1
0,0,2675,-1
0,0,2669,-1
0,0,2674,-1
0,0,2668,-1
0,0,2665,-1
0,0,2670,-1
0,0,2693,-1
0,0,2692,-1
0,0,2705,-1
0,0,2744,-1
0,0,2779,-1
0,0,2800,-1
0,0,2770,-1
0,0,2765,-1
0,0,2729,-1
0,0,2722,-1
0,0,2733,-1
0,0,2802,-1
0,0,2765,-1
0,0,2792,-1
0,0,2820,-1
0,0,2773,-1
0,0,2742,-1
0,0,2747,-1
0,0,2762,-1
0,0,2751,-1
0,0,2717,-1
0,0,2678,-1
0,0,2704,-1
0,0,2679,-1
0,0,2733,-1
0,0,2737,-1
0,0,2757,-1
0,0,2763,-1
0,0,2794,-1
0,0,2752,-1
0,0,2732,-1
0,0,2677,-1
0,0,2606,-1
0,0,2644,-1
0,0,2657,-1
0,0,2693,-1
0,0,2688,-1
0,0,2642,-1
0,0,2639,-1
0,0,2688,-1
0,0,2666,-1
0,0,2648,-1
0,0,2620,-1
0,0,2650,-1
0,0,2724,-1
0,0,2684,-1
0,0,2725,-1
0,0,2698,-1
0,0,2709,-1
0,0,2695,-1
0,0,2702,-1
0,0,2717,-1
0,0,2756,-1
0,0,2831,-1
0,0,2901,-1
0,0,2898,-1
0,0,2875,-1
0,0,2843,-1
0,0,2848,-1
0,0,2872,-1
0,0,2862,-1
0,0,2836,-1
0,0,2850,-1
0,0,2850,-1
0,0,2857,-1
0,0,2831,-1
0,0,2826,-1
0,0,2853,-1
0,0,2835,-1
0,0,2798,-1
0,0,2804,-1
0,0,2806,-1
0,0,2812,-1
0,0,2802,-1
0,0,2776,-1
0,0,2785,-1
0,0,2796,-1
0,0,2810,-1
0,0,2804,-1
0,0,2814,-1
0,0,2776,-1
0,0,2813,-1
0,0,2856,-1
0,0,2854,-1
0,0,2866,-1
0,0,2859,-1
0,0,2854,-1
0,0,2885,-1
0,0,2914,-1
0,0,2934,-1
0,0,2937,-1
0,0,2991,-1
0,0,2969,-1
0,0,2929,-1
0,0,2945,-1
0,0,2912,-1
0,0,2937,-1
0,0,2945,-1
0,0,2937,-1
0,0,2951,-1
0,0,2974,-1
0,0,2993,-1
0,0,3042,-1
0,0,3051,-1
0,0,3065,-1
0,0,3060,-1
0,0,3107,-1
0,0,3121,-1
0,0,3162,-1
0,0,3249,-1
0,0,3240,-1
0,0,3229,-1
0,0,3183,-1
0,0,3174,-1
0,0,3181,-1
0,0,3184,-1
0,0,3164,-1
0,0,3188,-1
0,0,3213,-1
0,0,3212,-1
0,0,3128,-1
0,0,3111,-1
0,0,3178,-1
0,0,3204,-1
0,0,3178,-1
0,0,3227,-1
0,0,3245,-1
0,0,3216,-1
0,0,3346,-1
0,0,3274,-1
0,0,3311,-1
0,0,3301,-1
0,0,3283,-1
0,0,3252,-1
0,0,3264,-1
0,0,3252,-1
0,0,3269,-1
0,0,3251,-1
0,0,3281,-1
0,0,3271,-1
0,0,3268,-1
0,0,3266,-1
0,0,3272,-1
0,0,3275,-1
0,0,3276,-1
0,0,3328,-1
0,0,3313,-1
0,0,3303,-1
0,0,3323,-1
0,0,3287,-1
0,0,3288,-1
0,0,3275,-1
0,0,3262,-1
0,0,3231,-1
0,0,3240,-1
0,0,3256,-1
0,0,3293,-1
0,0,3333,-1
0,0,3398,-1
0,0,3415,-1
0,0,3495,-1
0,0,3506,-1
0,0,3469,-1
0,0,3440,-1
0,0,3455,-1
0,0,3491,-1
0,0,3505,-1
0,0,3575,-1
0,0,3575,-1
0,0,3575,-1
0,0,3633,-1
0,0,3583,-1
0,0,3571,-1
0,0,3508,-1
0,0,3575,-1
0,0,3561,-1
0,0,3538,-1
0,0,3427,-1
0,0,3488,-1
0,0,3492,-1
0,0,3539,-1
0,0,3585,-1
0,0,3535,-1
0,0,3476,-1
0,0,3512,-1
0,0,3492,-1
0,0,3407,-1
0,0,3365,-1
0,0,3395,-1
0,0,3334,-1
0,0,3335,-1
0,0,3296,-1
0,0,3236,-1
0,0,3278,-1
0,0,3409,-1
0,0,3377,-1
0,0,3407,-1
0,0,3416,-1
0,0,3427,-1
0,0,3408,-1
0,0,3353,-1
0,0,3300,-1
0,0,3303,-1
0,0,3286,-1
0,0,3330,-1
0,0,3368,-1
0,0,3404,-1
0,0,3495,-1
0,0,3515,-1
0,0,3466,-1
0,0,3472,-1
0,0,3495,-1
0,0,3556,-1
0,0,3514,-1
0,0,3557,-1
0,0,3586,-1
0,0,3531,-1
0,0,3553,-1
0,0,3508,-1
0,0,3468,-1
0,0,3496,-1
0,0,3506,-1
0,0,3563,-1
0,0,3551,-1
0,0,3470,-1
0,0,3420,-1
0,0,3466,-1
0,0,3383,-1
0,0,3353,-1
0,0,3292,-1
0,0,3039,-1
0,0,3238,-1
0,0,3153,-1
0,0,3143,-1
0,0,3185,-1
0,0,3249,-1
0,0,3242,-1
0,0,3140,-1
0,0,3074,-1
0,0,3109,-1
0,0,3058,-1
0,0,2998,-1
0,0,2970,-1
0,0,3184,-1
0,0,3245,-1
0,0,3124,-1
0,0,3183,-1
0,0,3271,-1
0,0,3164,-1
0,0,3165,-1
0,0,3250,-1
0,0,3274,-1
0,0,3312,-1
0,0,3343,-1
0,0,3292,-1
0,0,3265,-1
0,0,3302,-1
0,0,3305,-1
0,0,3385,-1
0,0,3363,-1
0,0,3263,-1
0,0,3198,-1
0,0,3203,-1
0,0,3208,-1
0,0,3314,-1
0,0,3300,-1
0,0,3244,-1
0,0,3186,-1
0,0,3226,-1
0,0,3280,-1
0,0,3223,-1
0,0,3248,-1
0,0,3283,-1
0,0,3285,-1
0,0,3292,-1
0,0,3341,-1
0,0,3342,-1
0,0,3291,-1
0,0,3202,-1
0,0,3210,-1
0,0,3281,-1
0,0,3397,-1
0,0,3419,-1
0,0,3409,-1
0,0,3393,-1
0,0,3345,-1
0,0,3360,-1
0,0,3317,-1
0,0,3257,-1
0,0,3270,-1
0,0,3317,-1
0,0,3324,-1
0,0,3334,-1
0,0,3363,-1
0,0,3337,-1
0,0,3282,-1
0,0,3255,-1
0,0,3249,-1
0,0,3195,-1
0,0,3193,-1
0,0,3189,-1
0,0,3250,-1
0,0,3243,-1
0,0,3233,-1
0,0,3212,-1
0,0,3200,-1
0,0,3215,-1
0,0,3188,-1
0,0,3216,-1
0,0,3244,-1
0,0,3252,-1
0,0,3269,-1
0,0,3282,-1
0,0,3305,-1
0,0,3248,-1
0,0,3267,-1
0,0,3236,-1
0,0,3233,-1
0,0,3189,-1
0,0,3151,-1
0,0,3198,-1
0,0,3187,-1
0,0,3205,-1
0,0,3165,-1
0,0,3148,-1
0,0,3165,-1
0,0,3197,-1
0,0,3178,-1
0,0,3170,-1
0,0,3236,-1
0,0,3251,-1
0,0,3233,-1
0,0,3323,-1
0,0,3359,-1
0,0,3325,-1
0,0,3262,-1
0,0,3262,-1
0,0,3259,-1
0,0,3308,-1
0,0,3342,-1
0,0,3361,-1
0,0,3345,-1
0,0,3346,-1
0,0,3348,-1
0,0,3302,-1
0,0,3267,-1
0,0,3257,-1
0,0,3281,-1
0,0,3280,-1
0,0,3290,-1
0,0,3317,-1
0,0,3268,-1
0,0,3243,-1
0,0,3283,-1
0,0,3287,-1
0,0,3251,-1
0,0,3225,-1
0,0,3207,-1
0,0,3248,-1
0,0,3251,-1
0,0,3278,-1
0,0,3286,-1
0,0,3304,-1
0,0,3298,-1
0,0,3323,-1
0,0,3309,-1
0,0,3325,-1
0,0,3324,-1
0,0,3314,-1
0,0,3333,-1
0,0,3327,-1
0,0,3325,-1
0,0,3314,-1
0,0,3238,-1
0,0,3263,-1
0,0,3240,-1
0,0,3243,-1
0,0,3244,-1
0,0,3240,-1
0,0,3287,-1
0,0,3266,-1
0,0,3210,-1
0,0,3236,-1
0,0,3208,-1
0,0,3178,-1
0,0,3162,-1
0,0,3202,-1
0,0,3162,-1
0,0,3170,-1
0,0,3154,-1
0,0,3193,-1
0,0,3225,-1
0,0,3237,-1
0,0,3259,-1
0,0,3312,-1
0,0,3381,-1
0,0,3381,-1
0,0,3371,-1
0,0,3349,-1
0,0,3373,-1
0,0,3399,-1
0,0,3422,-1
0,0,3372,-1
0,0,3418,-1
0,0,3434,-1
0,0,3475,-1
0,0,3507,-1
0,0,3509,-1
0,0,3507,-1
0,0,3475,-1
0,0,3461,-1
0,0,3485,-1
0,0,3423,-1
0,0,3430,-1
0,0,3420,-1
0,0,3419,-1
0,0,3467,-1
0,0,3425,-1
0,0,3386,-1
0,0,3377,-1
0,0,3361,-1
0,0,3348,-1
0,0,3335,-1
0,0,3289,-1
0,0,3257,-1
0,0,3251,-1
0,0,3213,-1
0,0,3181,-1
0,0,3218,-1
0,0,3270,-1
0,0,3274,-1
0,0,3253,-1
0,0,3202,-1
0,0,3211,-1
0,0,3210,-1
0,0,3113,-1
0,0,3047,-1
0,0,3088,-1
0,0,3079,-1
0,0,3084,-1
0,0,3096,-1
0,0,3051,-1
0,0,3130,-1
0,0,3146,-1
0,0,3108,-1
0,0,3107,-1
0,0,3008,-1
0,0,3027,-1
0,0,3044,-1
0,0,2994,-1
0,0,2971,-1
0,0,2893,-1
0,0,2873,-1
0,0,2985,-1
0,0,2917,-1
0,0,2966,-1
0,0,2995,-1
0,0,2941,-1
0,0,2874,-1
0,0,2813,-1
0,0,2748,-1
0,0,2719,-1
0,0,2858,-1
0,0,2693,-1
0,0,2560,-1
0,0,2699,-1
0,0,2671,-1
0,0,2652,-1
0,0,2657,-1
0,0,2755,-1
0,0,2753,-1
0,0,2815,-1
0,0,2868,-1
0,0,2834,-1
0,0,2849,-1
0,0,2815,-1
0,0,2801,-1
0,0,2732,-1
0,0,2739,-1
0,0,2727,-1
0,0,2811,-1
0,0,2928,-1
0,0,2965,-1
0,0,2929,-1
0,0,2919,-1
0,0,2904,-1
0,0,2952,-1
0,0,2893,-1
0,0,2937,-1
0,0,2965,-1
0,0,2979,-1
0,0,3008,-1
0,0,2977,-1
0,0,3088,-1
0,0,3181,-1
0,0,3181,-1
0,0,3189,-1
0,0,3179,-1
0,0,3125,-1
0,0,3118,-1
0,0,3126,-1
0,0,3106,-1
0,0,3059,-1
0,0,3070,-1
0,0,3106,-1
0,0,3136,-1
0,0,3123,-1
0,0,3053,-1
0,0,2981,-1
0,0,2962,-1
0,0,2985,-1
0,0,2991,-1
0,0,3036,-1
0,0,3034,-1
0,0,3011,-1
0,0,3006,-1
0,0,3015,-1
0,0,3007,-1
0,0,3035,-1
0,0,3033,-1
0,0,2964,-1
0,0,2915,-1
0,0,2944,-1
0,0,2944,-1
0,0,2907,-1
0,0,2873,-1
0,0,2859,-1
0,0,2860,-1
0,0,2915,-1
0,0,2940,-1
0,0,2943,-1
0,0,2985,-1
0,0,3023,-1
0,0,2987,-1
0,0,2960,-1
0,0,2982,-1
0,0,3003,-1
0,0,2986,-1
0,0,3036,-1
0,0,3019,-1
0,0,3001,-1
0,0,2946,-1
0,0,2923,-1
0,0,2900,-1
0,0,2942,-1
0,0,2907,-1
0,0,2906,-1
0,0,2920,-1
0,0,2924,-1
0,0,2944,-1
0,0,2941,-1
0,0,2925,-1
0,0,2957,-1
0,0,3011,-1
0,0,3049,-1
0,0,3032,-1
0,0,3027,-1
0,0,2991,-1
0,0,2962,-1
0,0,2929,-1
0,0,2959,-1
0,0,2977,-1
0,0,3109,-1
0,0,3107,-1
0,0,3173,-1
0,0,3268,-1
0,0,3270,-1
0,0,3266,-1
0,0,3307,-1
0,0,3357,-1
0,0,3415,-1
0,0,3324,-1
0,0,3440,-1
0,0,3414,-1
0,0,3348,-1
0,0,3425,-1
0,0,3456,-1
0,0,3467,-1
0,0,3462,-1
0,0,3421,-1
0,0,3530,-1
0,0,3539,-1
0,0,3542,-1
0,0,3557,-1
0,0,3565,-1
0,0,3617,-1
0,0,3587,-1
0,0,3497,-1
0,0,3541,-1
0,0,3564,-1
0,0,3545,-1
0,0,3531,-1
0,0,3523,-1
0,0,3492,-1
0,0,3455,-1
0,0,3496,-1
0,0,3543,-1
0,0,3568,-1
0,0,3568,-1
0,0,3566,-1
0,0,3522,-1
0,0,3626,-1
0,0,3551,-1
0,0,3567,-1
0,0,3513,-1
0,0,3539,-1
0,0,3555,-1
0,0,3559,-1
0,0,3522,-1
0,0,3552,-1
0,0,3502,-1
0,0,3520,-1
0,0,3533,-1
0,0,3563,-1
0,0,3541,-1
0,0,3540,-1
0,0,3538,-1
0,0,3522,-1
0,0,3505,-1
0,0,3568,-1
0,0,3592,-1
0,0,3569,-1
0,0,3574,-1
0,0,3602,-1
0,0,3645,-1
0,0,3655,-1
0,0,3718,-1
0,0,3737,-1
0,0,3737,-1
0,0,3765,-1
0,0,3770,-1
0,0,3810,-1
0,0,3825,-1
0,0,3910,-1
0,0,3959,-1
0,0,3913,-1
0,0,3918,-1
0,0,3854,-1
0,0,3860,-1
0,0,3897,-1
0,0,3860,-1
0,0,3976,-1
0,0,4065,-1
0,0,4127,-1
0,0,4066,-1
0,0,4058,-1
0,0,4040,-1
0,0,4025,-1
0,0,4137,-1
0,0,4147,-1
0,0,4242,-1
0,0,4272,-1
0,0,4224,-1
0,0,4220,-1
0,0,4132,-1
0,0,4000,-1
0,0,3925,-1
0,0,3935,-1
0,0,3906,-1
0,0,3968,-1
0,0,4045,-1
0,0,4091,-1
0,0,4086,-1
0,0,4157,-1
0,0,4073,-1
0,0,3980,-1
0,0,3936,-1
0,0,3959,-1
0,0,3958,-1
0,0,3939,-1
0,0,3990,-1
0,0,4022,-1
0,0,4137,-1
0,0,4180,-1
0,0,4218,-1
0,0,4131,-1
0,0,4154,-1
0,0,4109,-1
0,0,4091,-1
0,0,4103,-1
0,0,4062,-1
0,0,4068,-1
0,0,4154,-1
0,0,4009,-1
0,0,4141,-1
0,0,4147,-1
0,0,4134,-1
0,0,4167,-1
0,0,4168,-1
0,0,4267,-1
0,0,4293,-1
0,0,4256,-1
0,0,4248,-1
0,0,4307,-1
0,0,4281,-1
0,0,4308,-1
0,0,4400,-1
0,0,4501,-1
0,0,4285,-1
0,0,4125,-1
0,0,4061,-1
0,0,4201,-1
0,0,4150,-1
0,0,4241,-1
0,0,4321,-1
0,0,4346,-1
0,0,4371,-1
0,0,4365,-1
0,0,4359,-1
0,0,4312,-1
0,0,4267,-1
0,0,4218,-1
0,0,4223,-1
0,0,4129,-1
0,0,3962,-1
0,0,3997,-1
0,0,4114,-1
0,0,4090,-1
0,0,4087,-1
0,0,4159,-1
0,0,4170,-1
0,0,4141,-1
0,0,4132,-1
0,0,4274,-1
0,0,4265,-1
0,0,4269,-1
0,0,4345,-1
0,0,4346,-1
0,0,4300,-1
0,0,4290,-1
0,0,4343,-1
0,0,4315,-1
0,0,4391,-1
0,0,4482,-1
0,0,4540,-1
0,0,4548,-1
0,0,4596,-1
0,0,4642,-1
0,0,4758,-1
0,0,4719,-1
0,0,4647,-1
0,0,4710,-1
0,0,4778,-1
